id_rh,nilai_rh,id_waktu,id_tanggal
RH1005,62.1,J5,T11
RH1006,61.9,J5,T11
RH1007,59.9,J5,T11
RH1008,61,J6,T11
RH1009,60.4,J6,T11
RH1010,58.8,J6,T11
RH1011,57.9,J6,T11
RH1012,57.3,J6,T11
RH1013,56.7,J6,T11
RH1014,58.5,J7,T11
RH1015,58.2,J7,T11
RH1016,58,J7,T11
RH1017,56.9,J7,T11
RH1018,60.6,J7,T11
RH1019,59.2,J7,T11
RH1020,60.5,J8,T11
RH1021,59.3,J8,T11
RH1022,59.4,J8,T11
RH1023,61.1,J8,T11
RH1024,63.1,J8,T11
RH1025,62.9,J8,T11
RH1026,63.1,J9,T11
RH1027,63.9,J9,T11
RH1028,64.6,J9,T11
RH1029,65.9,J9,T11
RH1030,67.7,J9,T11
RH1031,68.3,J9,T11
RH1032,69,J10,T11
RH1033,68,J10,T11
RH1034,67.2,J10,T11
RH1035,67.2,J10,T11
RH1036,68.5,J10,T11
RH1037,69.7,J10,T11
RH1038,70.3,J11,T11
RH1039,71.6,J11,T11
RH1040,71.8,J11,T11
RH1041,72.5,J11,T11
RH1042,73.3,J11,T11
RH1043,73.7,J11,T11
RH1044,73.4,J12,T11
RH1045,74.2,J12,T11
RH1046,74.7,J12,T11
RH1047,75.4,J12,T11
RH1048,76,J12,T11
RH1049,76.5,J12,T11
RH1050,77,J13,T11
RH1051,78.9,J13,T11
RH1052,80,J13,T11
RH1053,80.8,J13,T11
RH1054,81,J13,T11
RH1055,81.4,J13,T11
RH1056,81.6,J14,T11
RH1057,81.9,J14,T11
RH1058,82.1,J14,T11
RH1059,81.6,J14,T11
RH1060,81.6,J14,T11
RH1061,81.7,J14,T11
RH1062,81.8,J15,T11
RH1063,81.1,J15,T11
RH1064,80.4,J15,T11
RH1065,80.5,J15,T11
RH1066,80.2,J15,T11
RH1067,79.9,J15,T11
RH1068,80.4,J16,T11
RH1069,79.6,J16,T11
RH1070,78.9,J16,T11
RH1071,78.7,J16,T11
RH1072,78.5,J16,T11
RH1073,78.6,J16,T11
RH1074,77.9,J17,T11
RH1075,77.1,J17,T11
RH1076,78,J17,T11
RH1077,79,J17,T11
RH1078,77.4,J17,T11
RH1079,77.9,J17,T11
RH1080,78.4,J18,T11
RH1081,80.1,J18,T11
RH1082,79.6,J18,T11
RH1083,76.9,J18,T11
RH1084,77,J18,T11
RH1085,77.6,J18,T11
RH1086,75.9,J19,T11
RH1087,77.4,J19,T11
RH1088,75.2,J19,T11
RH1089,74,J19,T11
RH1090,74.2,J19,T11
RH1091,75.6,J19,T11
RH1092,77,J20,T11
RH1093,78.6,J20,T11
RH1094,79,J20,T11
RH1095,79.5,J20,T11
RH1096,79.5,J20,T11
RH1097,79.9,J20,T11
RH1098,79.1,J21,T11
RH1099,79,J21,T11
RH1100,78.7,J21,T11
RH1101,78.7,J21,T11
RH1102,79.3,J21,T11
RH1103,80,J21,T11
RH1104,80.5,J22,T11
RH1105,81.1,J22,T11
RH1106,81.9,J22,T11
RH1107,82.7,J22,T11
RH1108,82.2,J22,T11
RH1109,82.5,J22,T11
RH1110,82.6,J23,T11
RH1111,82.5,J23,T11
RH1112,82.3,J23,T11
RH1113,82,J23,T11
RH1114,80.7,J23,T11
RH1115,79.8,J23,T11
RH1116,79.2,J24,T12
RH1117,77.9,J24,T12
RH1118,77.6,J24,T12
RH1119,76,J24,T12
RH1120,76.2,J24,T12
RH1121,77.1,J24,T12
RH1122,77.3,J1,T12
RH1123,77,J1,T12
RH1124,72.7,J1,T12
RH1125,71.3,J1,T12
RH1126,71.4,J1,T12
RH1127,70.9,J1,T12
RH1128,71.9,J2,T12
RH1129,71.8,J2,T12
RH1130,74.2,J2,T12
RH1131,71.2,J2,T12
RH1132,69.1,J2,T12
RH1133,68.6,J2,T12
RH1134,66.8,J3,T12
RH1135,68.1,J3,T12
RH1136,64.8,J3,T12
RH1137,62.1,J3,T12
RH1138,61.7,J3,T12
RH1139,61.1,J3,T12
RH1140,62.9,J4,T12
RH1141,63.2,J4,T12
RH1142,62.1,J4,T12
RH1143,62.8,J4,T12
RH1144,63.4,J4,T12
RH1145,64.4,J4,T12
RH1146,65.2,J5,T12
RH1147,62.5,J5,T12
RH1148,60,J5,T12
RH1149,56.6,J5,T12
RH1150,58.2,J5,T12
RH1151,58.5,J5,T12
RH1152,57.2,J6,T12
RH1153,57.4,J6,T12
RH1154,59.8,J6,T12
RH1155,58.7,J6,T12
RH1156,58.3,J6,T12
RH1157,56.8,J6,T12
RH1158,57.1,J7,T12
RH1159,57.4,J7,T12
RH1160,57.3,J7,T12
RH1161,57.8,J7,T12
RH1162,58.1,J7,T12
RH1163,57.5,J7,T12
RH1164,57.9,J8,T12
RH1165,60.2,J8,T12
RH1166,59.1,J8,T12
RH1167,59.8,J8,T12
RH1168,61.5,J8,T12
RH1169,62.3,J8,T12
RH1170,62.6,J9,T12
RH1171,62.1,J9,T12
RH1172,64.1,J9,T12
RH1173,65.4,J9,T12
RH1174,65.8,J9,T12
RH1175,66.6,J9,T12
RH1176,67.2,J10,T12
RH1177,67.4,J10,T12
RH1178,67.6,J10,T12
RH1179,68.1,J10,T12
RH1180,69.5,J10,T12
RH1181,69.1,J10,T12
RH1182,68.1,J11,T12
RH1183,67.5,J11,T12
RH1184,67.5,J11,T12
RH1185,68.8,J11,T12
RH1186,70.1,J11,T12
RH1187,71.5,J11,T12
RH1188,71.9,J12,T12
RH1189,72,J12,T12
RH1190,72.4,J12,T12
RH1191,72.7,J12,T12
RH1192,73.2,J12,T12
RH1193,74.4,J12,T12
RH1194,75.2,J13,T12
RH1195,74.9,J13,T12
RH1196,75,J13,T12
RH1197,74.7,J13,T12
RH1198,74.8,J13,T12
RH1199,74.4,J13,T12
RH1200,75.5,J14,T12
RH1201,76.3,J14,T12
RH1202,77.7,J14,T12
RH1203,79.2,J14,T12
RH1204,80.6,J14,T12
RH1205,80.7,J14,T12
RH1206,80.7,J15,T12
RH1207,81.1,J15,T12
RH1208,81.3,J15,T12
RH1209,82.2,J15,T12
RH1210,81.8,J15,T12
RH1211,82,J15,T12
RH1212,82.2,J16,T12
RH1213,82.3,J16,T12
RH1214,82.4,J16,T12
RH1215,82.9,J16,T12
RH1216,83,J16,T12
RH1217,82.7,J16,T12
RH1218,83.5,J17,T12
RH1219,83.9,J17,T12
RH1220,83.7,J17,T12
RH1221,84.1,J17,T12
RH1222,84.5,J17,T12
RH1223,84.6,J17,T12
RH1224,84.3,J18,T12
RH1225,83.9,J18,T12
RH1226,84.3,J18,T12
RH1227,84.2,J18,T12
RH1228,83.4,J18,T12
RH1229,84.5,J18,T12
RH1230,84.6,J19,T12
RH1231,84.3,J19,T12
RH1232,85.2,J19,T12
RH1233,84.9,J19,T12
RH1234,86.1,J19,T12
RH1235,85.6,J19,T12
RH1236,85.8,J20,T12
RH1237,86.5,J20,T12
RH1238,86.6,J20,T12
RH1239,87,J20,T12
RH1240,87.4,J20,T12
RH1241,87.1,J20,T12
RH1242,86.7,J21,T12
RH1243,87,J21,T12
RH1244,87.7,J21,T12
RH1245,87.9,J21,T12
RH1246,88.3,J21,T12
RH1247,87.4,J21,T12
RH1248,84.9,J22,T12
RH1249,85.7,J22,T12
RH1250,85.3,J22,T12
RH1251,84,J22,T12
RH1252,83.7,J22,T12
RH1253,84.1,J22,T12
RH1254,84.2,J23,T12
RH1255,84.4,J23,T12
RH1256,85.2,J23,T12
RH1257,85.6,J23,T12
RH1258,83.5,J23,T12
RH1259,80.2,J23,T12
RH1260,79.2,J24,T13
RH1261,79.9,J24,T13
RH1262,78.9,J24,T13
RH1263,77.9,J24,T13
RH1264,75.9,J24,T13
RH1265,74.9,J24,T13
RH1266,74.8,J1,T13
RH1267,74.7,J1,T13
RH1268,73.9,J1,T13
RH1269,72.6,J1,T13
RH1270,72,J1,T13
RH1271,72.2,J1,T13
RH1272,71.6,J2,T13
RH1273,70.2,J2,T13
RH1274,69.2,J2,T13
RH1275,68,J2,T13
RH1276,66.4,J2,T13
RH1277,66.4,J2,T13
RH1278,67.2,J3,T13
RH1279,67.1,J3,T13
RH1280,67,J3,T13
RH1281,66.6,J3,T13
RH1282,65.7,J3,T13
RH1283,65.1,J3,T13
RH1284,64.2,J4,T13
RH1285,63.6,J4,T13
RH1286,64.3,J4,T13
RH1287,63.1,J4,T13
RH1288,62.7,J4,T13
RH1289,62.7,J4,T13
RH1290,63.2,J5,T13
RH1291,62.5,J5,T13
RH1292,62.6,J5,T13
RH1293,63.3,J5,T13
RH1294,62.3,J5,T13
RH1295,63.6,J5,T13
RH1296,63.8,J6,T13
RH1297,62.5,J6,T13
RH1298,62.7,J6,T13
RH1299,63,J6,T13
RH1300,63.4,J6,T13
RH1301,64.7,J6,T13
RH1302,61.9,J7,T13
RH1303,60.9,J7,T13
RH1304,61.1,J7,T13
RH1305,59.9,J7,T13
RH1306,59.2,J7,T13
RH1307,57.3,J7,T13
RH1308,57,J8,T13
RH1309,56,J8,T13
RH1310,56.3,J8,T13
RH1311,58.4,J8,T13
RH1312,56.6,J8,T13
RH1313,57.6,J8,T13
RH1314,56.2,J9,T13
RH1315,56.8,J9,T13
RH1316,59.4,J9,T13
RH1317,61.8,J9,T13
RH1318,63.1,J9,T13
RH1319,65.2,J9,T13
RH1320,65.5,J10,T13
RH1321,67.9,J10,T13
RH1322,68.7,J10,T13
RH1323,68.7,J10,T13
RH1324,68.2,J10,T13
RH1325,67.6,J10,T13
RH1326,68.9,J11,T13
RH1327,68.8,J11,T13
RH1328,69.2,J11,T13
RH1329,70,J11,T13
RH1330,70.5,J11,T13
RH1331,70.6,J11,T13
RH1332,71.4,J12,T13
RH1333,72.2,J12,T13
RH1334,73.1,J12,T13
RH1335,74,J12,T13
RH1336,74.7,J12,T13
RH1337,75.6,J12,T13
RH1338,75.8,J13,T13
RH1339,76,J13,T13
RH1340,75.9,J13,T13
RH1341,75.6,J13,T13
RH1342,76,J13,T13
RH1343,76.2,J13,T13
RH1344,76,J14,T13
RH1345,75.8,J14,T13
RH1346,75.3,J14,T13
RH1347,75.2,J14,T13
RH1348,75.6,J14,T13
RH1349,75.7,J14,T13
RH1350,75.9,J15,T13
RH1351,76.4,J15,T13
RH1352,76.9,J15,T13
RH1353,76.7,J15,T13
RH1354,76.8,J15,T13
RH1355,76.8,J15,T13
RH1356,76.8,J16,T13
RH1357,77.2,J16,T13
RH1358,76.9,J16,T13
RH1359,77.3,J16,T13
RH1360,77.2,J16,T13
RH1361,77.1,J16,T13
RH1362,76.8,J17,T13
RH1363,77.1,J17,T13
RH1364,77.6,J17,T13
RH1365,77.8,J17,T13
RH1366,78,J17,T13
RH1367,78.6,J17,T13
RH1368,78.6,J18,T13
RH1369,78.7,J18,T13
RH1370,78.6,J18,T13
RH1371,78.8,J18,T13
RH1372,78.7,J18,T13
RH1373,78.7,J18,T13
RH1374,78.8,J19,T13
RH1375,79.2,J19,T13
RH1376,79.6,J19,T13
RH1377,80,J19,T13
RH1378,80.4,J19,T13
RH1379,81,J19,T13
RH1380,81.4,J20,T13
RH1381,82,J20,T13
RH1382,81.7,J20,T13
RH1383,82.1,J20,T13
RH1384,82,J20,T13
RH1385,82.2,J20,T13
RH1386,82.1,J21,T13
RH1387,82.6,J21,T13
RH1388,82.5,J21,T13
RH1389,82.4,J21,T13
RH1390,82,J21,T13
RH1391,81.9,J21,T13
RH1392,81.9,J22,T13
RH1393,82.7,J22,T13
RH1394,83.1,J22,T13
RH1395,84,J22,T13
RH1396,84.2,J22,T13
RH1397,84.6,J22,T13
RH1398,85.5,J23,T13
RH1399,85.7,J23,T13
RH1400,84.7,J23,T13
RH1401,84,J23,T13
RH1402,83,J23,T13
RH1403,82.5,J23,T13
RH1404,81.3,J24,T14
RH1405,80,J24,T14
RH1406,79,J24,T14
RH1407,78,J24,T14
RH1408,77,J24,T14
RH1409,76.3,J24,T14
RH1410,76,J1,T14
RH1411,76.1,J1,T14
RH1412,75.1,J1,T14
RH1413,75.1,J1,T14
RH1414,74,J1,T14
RH1415,71,J1,T14
RH1416,68.4,J2,T14
RH1417,68,J2,T14
RH1418,65.3,J2,T14
RH1419,63.9,J2,T14
RH1420,65.2,J2,T14
RH1421,64.4,J2,T14
RH1422,61.9,J3,T14
RH1423,73.9,J3,T14
RH1424,69.1,J3,T14
RH1425,65.4,J3,T14
RH1426,62,J3,T14
RH1427,59.7,J3,T14
RH1428,60.9,J4,T14
RH1429,58.9,J4,T14
RH1430,58,J4,T14
RH1431,57.4,J4,T14
RH1432,58.3,J4,T14
RH1433,58.3,J4,T14
RH1434,58.2,J5,T14
RH1435,57.1,J5,T14
RH1436,57.3,J5,T14
RH1437,57.5,J5,T14
RH1438,57.9,J5,T14
RH1439,56.7,J5,T14
RH1440,54,J6,T14
RH1441,51.9,J6,T14
RH1442,45.9,J6,T14
RH1443,45,J6,T14
RH1444,48.6,J6,T14
RH1445,52.9,J6,T14
RH1446,53.4,J7,T14
RH1447,52.9,J7,T14
RH1448,52.3,J7,T14
RH1449,52.5,J7,T14
RH1450,53.6,J7,T14
RH1451,54.2,J7,T14
RH1452,54.1,J8,T14
RH1453,55.2,J8,T14
RH1454,55.3,J8,T14
RH1455,55.1,J8,T14
RH1456,53.1,J8,T14
RH1457,54.5,J8,T14
RH1458,55.2,J9,T14
RH1459,55.4,J9,T14
RH1460,56.1,J9,T14
RH1461,59.1,J9,T14
RH1462,62.3,J9,T14
RH1463,65.5,J9,T14
RH1464,67.8,J10,T14
RH1465,69.6,J10,T14
RH1466,69.7,J10,T14
RH1467,70.6,J10,T14
RH1468,72,J10,T14
RH1469,71.8,J10,T14
RH1470,72.6,J11,T14
RH1471,73.2,J11,T14
RH1472,74.1,J11,T14
RH1473,75.1,J11,T14
RH1474,77.3,J11,T14
RH1475,78.5,J11,T14
RH1476,80.2,J12,T14
RH1477,81,J12,T14
RH1478,81.5,J12,T14
RH1479,80.6,J12,T14
RH1480,82.3,J12,T14
RH1481,82.1,J12,T14
RH1482,82.6,J13,T14
RH1483,83,J13,T14
RH1484,81.8,J13,T14
RH1485,82.6,J13,T14
RH1486,83.7,J13,T14
RH1487,83.8,J13,T14
RH1488,83.6,J14,T14
RH1489,83.8,J14,T14
RH1490,84,J14,T14
RH1491,84,J14,T14
RH1492,84.8,J14,T14
RH1493,86.9,J14,T14
RH1494,89.2,J15,T14
RH1495,91.3,J15,T14
RH1496,91,J15,T14
RH1497,91.8,J15,T14
RH1498,92.2,J15,T14
RH1499,92.2,J15,T14
RH1500,90.7,J16,T14
RH1501,90.1,J16,T14
RH1502,90.1,J16,T14
RH1503,90.2,J16,T14
RH1504,91.2,J16,T14
RH1505,91.7,J16,T14
RH1506,92.4,J17,T14
RH1507,91.6,J17,T14
RH1508,90.3,J17,T14
RH1509,90.8,J17,T14
RH1510,93.9,J17,T14
RH1511,94.1,J17,T14
RH1512,93.3,J18,T14
RH1513,92.4,J18,T14
RH1514,92.6,J18,T14
RH1515,95,J18,T14
RH1516,96,J18,T14
RH1517,96.6,J18,T14
RH1518,97.3,J19,T14
RH1519,97,J19,T14
RH1520,97.2,J19,T14
RH1521,97,J19,T14
RH1522,97.1,J19,T14
RH1523,98,J19,T14
RH1524,96.8,J20,T14
RH1525,96.5,J20,T14
RH1526,96.4,J20,T14
RH1527,95.5,J20,T14
RH1528,96.2,J20,T14
RH1529,95.6,J20,T14
RH1530,95.3,J21,T14
RH1531,95.8,J21,T14
RH1532,97.3,J21,T14
RH1533,97,J21,T14
RH1534,96.3,J21,T14
RH1535,95.5,J21,T14
RH1536,95.7,J22,T14
RH1537,96.6,J22,T14
RH1538,94.5,J22,T14
RH1539,94.1,J22,T14
RH1540,93.6,J22,T14
RH1541,93,J22,T14
RH1542,93.3,J23,T14
RH1543,93.6,J23,T14
RH1544,93.1,J23,T14
RH1545,91.1,J23,T14
RH1546,90.5,J23,T14
RH1547,92.6,J23,T14
RH1548,91,J24,T15
RH1549,86.5,J24,T15
RH1550,83.8,J24,T15
RH1551,82.4,J24,T15
RH1552,81.4,J24,T15
RH1553,80.1,J24,T15
RH1554,78.4,J1,T15
RH1555,76.7,J1,T15
RH1556,74.7,J1,T15
RH1557,74.1,J1,T15
RH1558,74.5,J1,T15
RH1559,74.6,J1,T15
RH1560,72.9,J2,T15
RH1561,73.9,J2,T15
RH1562,72.1,J2,T15
RH1563,73.8,J2,T15
RH1564,73.1,J2,T15
RH1565,71.5,J2,T15
RH1566,70.9,J3,T15
RH1567,70.7,J3,T15
RH1568,71.7,J3,T15
RH1569,69,J3,T15
RH1570,67.8,J3,T15
RH1571,67.5,J3,T15
RH1572,67.6,J4,T15
RH1573,65.8,J4,T15
RH1574,65.8,J4,T15
RH1575,67.2,J4,T15
RH1576,64.3,J4,T15
RH1577,64.9,J4,T15
RH1578,62.6,J5,T15
RH1579,61.6,J5,T15
RH1580,62.8,J5,T15
RH1581,63.5,J5,T15
RH1582,63.2,J5,T15
RH1583,63.7,J5,T15
RH1584,62.7,J6,T15
RH1585,60.2,J6,T15
RH1586,61.2,J6,T15
RH1587,61.1,J6,T15
RH1588,59.6,J6,T15
RH1589,58.9,J6,T15
RH1590,57.7,J7,T15
RH1591,60.8,J7,T15
RH1592,58.7,J7,T15
RH1593,56.8,J7,T15
RH1594,60.1,J7,T15
RH1595,59,J7,T15
RH1596,59.8,J8,T15
RH1597,58.9,J8,T15
RH1598,56.1,J8,T15
RH1599,55.1,J8,T15
RH1600,55.1,J8,T15
RH1601,54.9,J8,T15
RH1602,56.5,J9,T15
RH1603,56.2,J9,T15
RH1604,56.9,J9,T15
RH1605,57.6,J9,T15
RH1606,57.4,J9,T15
RH1607,62.6,J9,T15
RH1608,64.8,J10,T15
RH1609,69.3,J10,T15
RH1610,69.8,J10,T15
RH1611,70.6,J10,T15
RH1612,67.3,J10,T15
RH1613,64.3,J10,T15
RH1614,65.3,J11,T15
RH1615,71.1,J11,T15
RH1616,74,J11,T15
RH1617,75.5,J11,T15
RH1618,77.2,J11,T15
RH1619,78.2,J11,T15
RH1620,77,J12,T15
RH1621,77.2,J12,T15
RH1622,77.6,J12,T15
RH1623,79.5,J12,T15
RH1624,80.9,J12,T15
RH1625,81.9,J12,T15
RH1626,83.8,J13,T15
RH1627,85,J13,T15
RH1628,85.7,J13,T15
RH1629,86.4,J13,T15
RH1630,87,J13,T15
RH1631,87.6,J13,T15
RH1632,86.1,J14,T15
RH1633,86.2,J14,T15
RH1634,86.2,J14,T15
RH1635,87,J14,T15
RH1636,87.8,J14,T15
RH1637,87.9,J14,T15
RH1638,87.8,J15,T15
RH1639,88.7,J15,T15
RH1640,88.9,J15,T15
RH1641,88.6,J15,T15
RH1642,89.2,J15,T15
RH1643,89.4,J15,T15
RH1644,89.5,J16,T15
RH1645,90.4,J16,T15
RH1646,91.1,J16,T15
RH1647,90.9,J16,T15
RH1648,91.7,J16,T15
RH1649,91.6,J16,T15
RH1650,91.9,J17,T15
RH1651,92.1,J17,T15
RH1652,91.7,J17,T15
RH1653,91.1,J17,T15
RH1654,90.6,J17,T15
RH1655,90.6,J17,T15
RH1656,90.4,J18,T15
RH1657,90.3,J18,T15
RH1658,90.7,J18,T15
RH1659,90.8,J18,T15
RH1660,89.9,J18,T15
RH1661,89.9,J18,T15
RH1662,90.1,J19,T15
RH1663,90.6,J19,T15
RH1664,91.2,J19,T15
RH1665,90.8,J19,T15
RH1666,91.9,J19,T15
RH1667,92.5,J19,T15
RH1668,92.3,J20,T15
RH1669,92,J20,T15
RH1670,91.4,J20,T15
RH1671,91.7,J20,T15
RH1672,92.3,J20,T15
RH1673,91.9,J20,T15
RH1674,91.9,J21,T15
RH1675,92.2,J21,T15
RH1676,91.7,J21,T15
RH1677,91.9,J21,T15
RH1678,91.7,J21,T15
RH1679,91.9,J21,T15
RH1680,92.8,J22,T15
RH1681,93,J22,T15
RH1682,92.6,J22,T15
RH1683,92.1,J22,T15
RH1684,91.8,J22,T15
RH1685,91.8,J22,T15
RH1686,91.7,J23,T15
RH1687,91.4,J23,T15
RH1688,90.1,J23,T15
RH1689,89.4,J23,T15
RH1690,88.5,J23,T15
RH1691,87.7,J23,T15
RH1692,86.8,J24,T16
RH1693,86,J24,T16
RH1694,85.4,J24,T16
RH1695,84.8,J24,T16
RH1696,83.7,J24,T16
RH1697,82,J24,T16
RH1698,81.2,J1,T16
RH1699,79.6,J1,T16
RH1700,76.5,J1,T16
RH1701,76.5,J1,T16
RH1702,73.3,J1,T16
RH1703,74,J1,T16
RH1704,71.5,J2,T16
RH1705,71.7,J2,T16
RH1706,71.5,J2,T16
RH1707,71.6,J2,T16
RH1708,70.5,J2,T16
RH1709,71.1,J2,T16
RH1710,71.2,J3,T16
RH1711,69.3,J3,T16
RH1712,71.3,J3,T16
RH1713,68.1,J3,T16
RH1714,67.4,J3,T16
RH1715,67.7,J3,T16
RH1716,65.1,J4,T16
RH1717,62.4,J4,T16
RH1718,62.8,J4,T16
RH1719,60.6,J4,T16
RH1720,58.5,J4,T16
RH1721,59.7,J4,T16
RH1722,58.7,J5,T16
RH1723,57.3,J5,T16
RH1724,55.8,J5,T16
RH1725,55.2,J5,T16
RH1726,53.8,J5,T16
RH1727,53.2,J5,T16
RH1728,51.7,J6,T16
RH1729,52.7,J6,T16
RH1730,53,J6,T16
RH1731,52.8,J6,T16
RH1732,53.5,J6,T16
RH1733,52.7,J6,T16
RH1734,51.5,J7,T16
RH1735,52,J7,T16
RH1736,53,J7,T16
RH1737,52.7,J7,T16
RH1738,53.8,J7,T16
RH1739,56.1,J7,T16
RH1740,58.1,J8,T16
RH1741,59.2,J8,T16
RH1742,59.9,J8,T16
RH1743,60.8,J8,T16
RH1744,60.7,J8,T16
RH1745,61.5,J8,T16
RH1746,61,J9,T16
RH1747,59.5,J9,T16
RH1748,57.4,J9,T16
RH1749,58.4,J9,T16
RH1750,61.7,J9,T16
RH1751,66.5,J9,T16
RH1752,70.8,J10,T16
RH1753,71.2,J10,T16
RH1754,71.3,J10,T16
RH1755,72.7,J10,T16
RH1756,73.3,J10,T16
RH1757,74.8,J10,T16
RH1758,74.8,J11,T16
RH1759,74.1,J11,T16
RH1760,75,J11,T16
RH1761,75.3,J11,T16
RH1762,75.6,J11,T16
RH1763,76.7,J11,T16
RH1764,76.3,J12,T16
RH1765,76.6,J12,T16
RH1766,77.6,J12,T16
RH1767,78.2,J12,T16
RH1768,77.3,J12,T16
RH1769,78.1,J12,T16
RH1770,79.4,J13,T16
RH1771,79.8,J13,T16
RH1772,80,J13,T16
RH1773,79.9,J13,T16
RH1774,80.5,J13,T16
RH1775,81.2,J13,T16
RH1776,81.8,J14,T16
RH1777,82.5,J14,T16
RH1778,82.7,J14,T16
RH1779,83.2,J14,T16
RH1780,83.6,J14,T16
RH1781,84.2,J14,T16
RH1782,84.7,J15,T16
RH1783,84.8,J15,T16
RH1784,85,J15,T16
RH1785,86,J15,T16
RH1786,86.4,J15,T16
RH1787,86.4,J15,T16
RH1788,86,J16,T16
RH1789,85.6,J16,T16
RH1790,86.2,J16,T16
RH1791,86.3,J16,T16
RH1792,86.4,J16,T16
RH1793,86.3,J16,T16
RH1794,86.5,J17,T16
RH1795,86.8,J17,T16
RH1796,86.8,J17,T16
RH1797,87,J17,T16
RH1798,87.1,J17,T16
RH1799,87.4,J17,T16
RH1800,87.5,J18,T16
RH1801,88,J18,T16
RH1802,88,J18,T16
RH1803,88.2,J18,T16
RH1804,88.6,J18,T16
RH1805,88.8,J18,T16
RH1806,89.1,J19,T16
RH1807,89,J19,T16
RH1808,89,J19,T16
RH1809,88.8,J19,T16
RH1810,89.3,J19,T16
RH1811,89.8,J19,T16
RH1812,90.4,J20,T16
RH1813,90.7,J20,T16
RH1814,90.5,J20,T16
RH1815,89.6,J20,T16
RH1816,89.3,J20,T16
RH1817,89.8,J20,T16
RH1818,90,J21,T16
RH1819,89.7,J21,T16
RH1820,90.2,J21,T16
RH1821,90.3,J21,T16
RH1822,90.4,J21,T16
RH1823,91,J21,T16
RH1824,91.1,J22,T16
RH1825,90.7,J22,T16
RH1826,90.6,J22,T16
RH1827,91.4,J22,T16
RH1828,91.5,J22,T16
RH1829,92,J22,T16
RH1830,92.4,J23,T16
RH1831,92.4,J23,T16
RH1832,92.1,J23,T16
RH1833,91.1,J23,T16
RH1834,90,J23,T16
RH1835,89.1,J23,T16
RH1836,87.8,J24,T17
RH1837,87.3,J24,T17
RH1838,86.9,J24,T17
RH1839,86,J24,T17
RH1840,83.2,J24,T17
RH1841,80.6,J24,T17
RH1842,79.3,J1,T17
RH1843,79.6,J1,T17
RH1844,77.2,J1,T17
RH1845,75.8,J1,T17
RH1846,71.8,J1,T17
RH1847,75.8,J1,T17
RH1848,72.7,J2,T17
RH1849,75.4,J2,T17
RH1850,77.1,J2,T17
RH1851,74.7,J2,T17
RH1852,76.4,J2,T17
RH1853,74.5,J2,T17
RH1854,73.2,J3,T17
RH1855,73.5,J3,T17
RH1856,74.6,J3,T17
RH1857,74.8,J3,T17
RH1858,73.7,J3,T17
RH1859,72.8,J3,T17
RH1860,73.3,J4,T17
RH1861,69.5,J4,T17
RH1862,69,J4,T17
RH1863,69.2,J4,T17
RH1864,67.4,J4,T17
RH1865,66.3,J4,T17
RH1866,63.9,J5,T17
RH1867,63.5,J5,T17
RH1868,59.1,J5,T17
RH1869,52.3,J5,T17
RH1870,50.1,J5,T17
RH1871,49.1,J5,T17
RH1872,47.8,J6,T17
RH1873,45.9,J6,T17
RH1874,43.5,J6,T17
RH1875,41.2,J6,T17
RH1876,40.7,J6,T17
RH1877,40.9,J6,T17
RH1878,40.5,J7,T17
RH1879,40.6,J7,T17
RH1880,39.4,J7,T17
RH1881,39,J7,T17
RH1882,39.2,J7,T17
RH1883,39.2,J7,T17
RH1884,39.5,J8,T17
RH1885,39.2,J8,T17
RH1886,39.2,J8,T17
RH1887,39.5,J8,T17
RH1888,40.2,J8,T17
RH1889,41.2,J8,T17
RH1890,42.4,J9,T17
RH1891,42.3,J9,T17
RH1892,43.1,J9,T17
RH1893,44.2,J9,T17
RH1894,44.8,J9,T17
RH1895,45.6,J9,T17
RH1896,46.5,J10,T17
RH1897,47.7,J10,T17
RH1898,50.1,J10,T17
RH1899,51.6,J10,T17
RH1900,53.5,J10,T17
RH1901,55.8,J10,T17
RH1902,57.4,J11,T17
RH1903,58.9,J11,T17
RH1904,60.9,J11,T17
RH1905,62.7,J11,T17
RH1906,64.7,J11,T17
RH1907,66.6,J11,T17
RH1908,67.6,J12,T17
RH1909,68.5,J12,T17
RH1910,70.2,J12,T17
RH1911,72.2,J12,T17
RH1912,73.5,J12,T17
RH1913,75.3,J12,T17
RH1914,76.1,J13,T17
RH1915,76.4,J13,T17
RH1916,75.8,J13,T17
RH1917,75.3,J13,T17
RH1918,75.2,J13,T17
RH1919,75.4,J13,T17
RH1920,77,J14,T17
RH1921,77.9,J14,T17
RH1922,77.8,J14,T17
RH1923,78.7,J14,T17
RH1924,79.8,J14,T17
RH1925,80,J14,T17
RH1926,79.8,J15,T17
RH1927,78.7,J15,T17
RH1928,79.4,J15,T17
RH1929,79.1,J15,T17
RH1930,78.7,J15,T17
RH1931,79,J15,T17
RH1932,79.9,J16,T17
RH1933,80.3,J16,T17
RH1934,81.2,J16,T17
RH1935,81.8,J16,T17
RH1936,81.8,J16,T17
RH1937,81.8,J16,T17
RH1938,82.2,J17,T17
RH1939,82.8,J17,T17
RH1940,82.9,J17,T17
RH1941,83.8,J17,T17
RH1942,84.6,J17,T17
RH1943,86.8,J17,T17
RH1944,88.2,J18,T17
RH1945,88.8,J18,T17
RH1946,88.8,J18,T17
RH1947,88.9,J18,T17
RH1948,88.5,J18,T17
RH1949,88.8,J18,T17
RH1950,89.6,J19,T17
